index,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Year_range
5452,Cameroon,"Rice, paddy",2000,30103,1604,545,24.88,old
5453,Cameroon,Sorghum,2000,12000,1604,545,24.88,old
5454,Cameroon,Soybeans,2000,6375,1604,545,24.88,old
5455,Cameroon,Sweet potatoes,2000,64578,1604,545,24.88,old
5456,Cameroon,Wheat,2000,13309,1604,545,24.88,old
5457,Cameroon,Yams,2000,93662,1604,545,24.88,old
5458,Cameroon,Cassava,2001,81918,1604,687,25.01,medium
5459,Cameroon,Maize,2001,24404,1604,687,25.01,medium
5460,Cameroon,Plantains and others,2001,62064,1604,687,25.01,medium
5461,Cameroon,Potatoes,2001,51674,1604,687,25.01,medium
5462,Cameroon,"Rice, paddy",2001,30242,1604,687,25.01,medium
5463,Cameroon,Sorghum,2001,12024,1604,687,25.01,medium
5464,Cameroon,Soybeans,2001,6193,1604,687,25.01,medium
5465,Cameroon,Sweet potatoes,2001,64856,1604,687,25.01,medium
5466,Cameroon,Wheat,2001,13325,1604,687,25.01,medium
5467,Cameroon,Yams,2001,94345,1604,687,25.01,medium
5468,Cameroon,Cassava,2002,76626,1604,815.79,25.26,medium
5469,Cameroon,Maize,2002,20679,1604,815.79,25.26,medium
5470,Cameroon,Plantains and others,2002,53209,1604,815.79,25.26,medium
5471,Cameroon,Potatoes,2002,39452,1604,815.79,25.26,medium
5472,Cameroon,"Rice, paddy",2002,11137,1604,815.79,25.26,medium
5473,Cameroon,Sorghum,2002,14129,1604,815.79,25.26,medium
5474,Cameroon,Soybeans,2002,5611,1604,815.79,25.26,medium
5475,Cameroon,Sweet potatoes,2002,45554,1604,815.79,25.26,medium
5476,Cameroon,Wheat,2002,13340,1604,815.79,25.26,medium
5477,Cameroon,Yams,2002,76643,1604,815.79,25.26,medium
5478,Cameroon,Cassava,2004,66145,1604,849.48,25.42,medium
5479,Cameroon,Maize,2004,19166,1604,849.48,25.42,medium
5480,Cameroon,Plantains and others,2004,53312,1604,849.48,25.42,medium
5481,Cameroon,Potatoes,2004,31159,1604,849.48,25.42,medium
5482,Cameroon,"Rice, paddy",2004,12416,1604,849.48,25.42,medium
5483,Cameroon,Sorghum,2004,12654,1604,849.48,25.42,medium
5484,Cameroon,Soybeans,2004,5866,1604,849.48,25.42,medium
5485,Cameroon,Sweet potatoes,2004,41558,1604,849.48,25.42,medium
5486,Cameroon,Wheat,2004,13373,1604,849.48,25.42,medium
5487,Cameroon,Yams,2004,76752,1604,849.48,25.42,medium
5488,Cameroon,Cassava,2005,105771,1604,829.59,25.36,medium
5489,Cameroon,Maize,2005,21334,1604,829.59,25.36,medium
5490,Cameroon,Plantains and others,2005,79720,1604,829.59,25.36,medium
5491,Cameroon,Potatoes,2005,25900,1604,829.59,25.36,medium
5492,Cameroon,"Rice, paddy",2005,12971,1604,829.59,25.36,medium
5493,Cameroon,Sorghum,2005,13173,1604,829.59,25.36,medium
5494,Cameroon,Soybeans,2005,6131,1604,829.59,25.36,medium
5495,Cameroon,Sweet potatoes,2005,67586,1604,829.59,25.36,medium
5496,Cameroon,Wheat,2005,13390,1604,829.59,25.36,medium
5497,Cameroon,Yams,2005,97814,1604,829.59,25.36,medium
5498,Cameroon,Cassava,2006,107548,1604,950.22,25.39,medium
5499,Cameroon,Maize,2006,22224,1604,950.22,25.39,medium
5500,Cameroon,Plantains and others,2006,79860,1604,950.22,25.39,medium
5501,Cameroon,Potatoes,2006,27330,1604,950.22,25.39,medium
5502,Cameroon,"Rice, paddy",2006,12905,1604,950.22,25.39,medium
5503,Cameroon,Sorghum,2006,12561,1604,950.22,25.39,medium
5504,Cameroon,Soybeans,2006,6226,1604,950.22,25.39,medium
5505,Cameroon,Sweet potatoes,2006,66603,1604,950.22,25.39,medium
5506,Cameroon,Wheat,2006,13408,1604,950.22,25.39,medium
5507,Cameroon,Yams,2006,100747,1604,950.22,25.39,medium
5508,Cameroon,Cassava,2007,140000,1604,918.88,25.49,medium
5509,Cameroon,Maize,2007,20000,1604,918.88,25.49,medium
5510,Cameroon,Plantains and others,2007,120619,1604,918.88,25.49,medium
5511,Cameroon,Potatoes,2007,26587,1604,918.88,25.49,medium
5512,Cameroon,"Rice, paddy",2007,10000,1604,918.88,25.49,medium
5513,Cameroon,Sorghum,2007,14397,1604,918.88,25.49,medium
5514,Cameroon,Soybeans,2007,12002,1604,918.88,25.49,medium
5515,Cameroon,Sweet potatoes,2007,55032,1604,918.88,25.49,medium
5516,Cameroon,Wheat,2007,13426,1604,918.88,25.49,medium
5517,Cameroon,Yams,2007,121002,1604,918.88,25.49,medium
5518,Cameroon,Cassava,2008,140000,1604,882.13,25.42,medium
5519,Cameroon,Maize,2008,20000,1604,882.13,25.42,medium
5520,Cameroon,Plantains and others,2008,120000,1604,882.13,25.42,medium
5521,Cameroon,Potatoes,2008,26367,1604,882.13,25.42,medium
5522,Cameroon,"Rice, paddy",2008,10000,1604,882.13,25.42,medium
5523,Cameroon,Sorghum,2008,14323,1604,882.13,25.42,medium
5524,Cameroon,Soybeans,2008,11999,1604,882.13,25.42,medium
5525,Cameroon,Sweet potatoes,2008,59989,1604,882.13,25.42,medium
5526,Cameroon,Wheat,2008,13444,1604,882.13,25.42,medium
5527,Cameroon,Yams,2008,121000,1604,882.13,25.42,medium
5528,Cameroon,Cassava,2009,139528,1604,813.77,25.54,medium
5529,Cameroon,Maize,2009,19787,1604,813.77,25.54,medium
5530,Cameroon,Plantains and others,2009,119671,1604,813.77,25.54,medium
5531,Cameroon,Potatoes,2009,28754,1604,813.77,25.54,medium
5532,Cameroon,"Rice, paddy",2009,27475,1604,813.77,25.54,medium
5533,Cameroon,Sorghum,2009,14085,1604,813.77,25.54,medium
5534,Cameroon,Soybeans,2009,8310,1604,813.77,25.54,medium
5535,Cameroon,Sweet potatoes,2009,54288,1604,813.77,25.54,medium
5536,Cameroon,Wheat,2009,13463,1604,813.77,25.54,medium
5537,Cameroon,Yams,2009,121205,1604,813.77,25.54,medium
5538,Cameroon,Cassava,2010,140636,1604,1160.63,25.7,medium
5539,Cameroon,Maize,2010,19741,1604,1160.63,25.7,medium
5540,Cameroon,Plantains and others,2010,122250,1604,1160.63,25.7,medium
5541,Cameroon,Potatoes,2010,44088,1604,1160.63,25.7,medium
5542,Cameroon,"Rice, paddy",2010,10936,1604,1160.63,25.7,medium
5543,Cameroon,Sorghum,2010,14257,1604,1160.63,25.7,medium
5544,Cameroon,Soybeans,2010,8437,1604,1160.63,25.7,medium
5545,Cameroon,Sweet potatoes,2010,54179,1604,1160.63,25.7,medium
5546,Cameroon,Wheat,2010,13846,1604,1160.63,25.7,medium
5547,Cameroon,Yams,2010,111590,1604,1160.63,25.7,medium
5548,Cameroon,Cassava,2011,145720,1604,1372.47,25.25,new
5549,Cameroon,Maize,2011,20240,1604,1372.47,25.25,new
5550,Cameroon,Plantains and others,2011,110857,1604,1372.47,25.25,new
5551,Cameroon,Potatoes,2011,73940,1604,1372.47,25.25,new
5552,Cameroon,"Rice, paddy",2011,13464,1604,1372.47,25.25,new
5553,Cameroon,Sorghum,2011,15038,1604,1372.47,25.25,new
5554,Cameroon,Soybeans,2011,8276,1604,1372.47,25.25,new
5555,Cameroon,Sweet potatoes,2011,49900,1604,1372.47,25.25,new
5556,Cameroon,Wheat,2011,13971,1604,1372.47,25.25,new
5557,Cameroon,Yams,2011,101354,1604,1372.47,25.25,new
5558,Cameroon,Cassava,2012,115388,1604,1372.47,25.18,new
5559,Cameroon,Maize,2012,17152,1604,1372.47,25.18,new
5560,Cameroon,Plantains and others,2012,108526,1604,1372.47,25.18,new
5561,Cameroon,Potatoes,2012,103444,1604,1372.47,25.18,new
5562,Cameroon,"Rice, paddy",2012,14217,1604,1372.47,25.18,new
5563,Cameroon,Sorghum,2012,14883,1604,1372.47,25.18,new
5564,Cameroon,Soybeans,2012,13980,1604,1372.47,25.18,new
5565,Cameroon,Sweet potatoes,2012,60000,1604,1372.47,25.18,new
5566,Cameroon,Wheat,2012,12308,1604,1372.47,25.18,new
5567,Cameroon,Yams,2012,112643,1604,1372.47,25.18,new
5568,Cameroon,Cassava,2013,147894,1604,1372.47,25.45,new
5569,Cameroon,Maize,2013,19787,1604,1372.47,25.45,new
5570,Cameroon,Plantains and others,2013,119444,1604,1372.47,25.45,new
5571,Cameroon,Potatoes,2013,133560,1604,1372.47,25.45,new
5572,Cameroon,"Rice, paddy",2013,11641,1604,1372.47,25.45,new
5573,Cameroon,Sorghum,2013,15074,1604,1372.47,25.45,new
5574,Cameroon,Soybeans,2013,13228,1604,1372.47,25.45,new
5575,Cameroon,Sweet potatoes,2013,54288,1604,1372.47,25.45,new
5576,Cameroon,Wheat,2013,12879,1604,1372.47,25.45,new
5577,Cameroon,Yams,2013,103844,1604,1372.47,25.45,new
5578,Canada,Maize,1990,68602,537,29568,8.2,old
5579,Canada,Maize,1990,68602,537,29568,9.48,old
5580,Canada,Maize,1990,68602,537,29568,6.07,old
5581,Canada,Maize,1990,68602,537,29568,5.57,old
5582,Canada,Maize,1990,68602,537,29568,7.41,old
5583,Canada,Maize,1990,68602,537,29568,7.82,old
5584,Canada,Potatoes,1990,39530,537,29568,8.2,old
5585,Canada,Potatoes,1990,39530,537,29568,9.48,old
5586,Canada,Potatoes,1990,39530,537,29568,6.07,old
5587,Canada,Potatoes,1990,39530,537,29568,5.57,old
5588,Canada,Potatoes,1990,39530,537,29568,7.41,old
5589,Canada,Potatoes,1990,39530,537,29568,7.82,old
5590,Canada,Soybeans,1990,26096,537,29568,8.2,old
5591,Canada,Soybeans,1990,26096,537,29568,9.48,old
5592,Canada,Soybeans,1990,26096,537,29568,6.07,old
5593,Canada,Soybeans,1990,26096,537,29568,5.57,old
5594,Canada,Soybeans,1990,26096,537,29568,7.41,old
5595,Canada,Soybeans,1990,26096,537,29568,7.82,old
5596,Canada,Wheat,1990,22769,537,29568,8.2,old
5597,Canada,Wheat,1990,22769,537,29568,9.48,old
5598,Canada,Wheat,1990,22769,537,29568,6.07,old
5599,Canada,Wheat,1990,22769,537,29568,5.57,old
5600,Canada,Wheat,1990,22769,537,29568,7.41,old
5601,Canada,Wheat,1990,22769,537,29568,7.82,old
5602,Canada,Maize,1991,67098,537,29477.5,8.13,old
5603,Canada,Maize,1991,67098,537,29477.5,9.72,old
5604,Canada,Maize,1991,67098,537,29477.5,5.82,old
5605,Canada,Maize,1991,67098,537,29477.5,5.46,old
5606,Canada,Maize,1991,67098,537,29477.5,7.55,old
5607,Canada,Maize,1991,67098,537,29477.5,7.89,old
5608,Canada,Potatoes,1991,96637,537,29477.5,8.13,old
5609,Canada,Potatoes,1991,96637,537,29477.5,9.72,old
5610,Canada,Potatoes,1991,96637,537,29477.5,5.82,old
5611,Canada,Potatoes,1991,96637,537,29477.5,5.46,old
5612,Canada,Potatoes,1991,96637,537,29477.5,7.55,old
5613,Canada,Potatoes,1991,96637,537,29477.5,7.89,old
5614,Canada,Soybeans,1991,24415,537,29477.5,8.13,old
5615,Canada,Soybeans,1991,24415,537,29477.5,9.72,old
5616,Canada,Soybeans,1991,24415,537,29477.5,5.82,old
5617,Canada,Soybeans,1991,24415,537,29477.5,5.46,old
5618,Canada,Soybeans,1991,24415,537,29477.5,7.55,old
5619,Canada,Soybeans,1991,24415,537,29477.5,7.89,old
5620,Canada,Wheat,1991,22559,537,29477.5,8.13,old
5621,Canada,Wheat,1991,22559,537,29477.5,9.72,old
5622,Canada,Wheat,1991,22559,537,29477.5,5.82,old
5623,Canada,Wheat,1991,22559,537,29477.5,5.46,old
5624,Canada,Wheat,1991,22559,537,29477.5,7.55,old
5625,Canada,Wheat,1991,22559,537,29477.5,7.89,old
5626,Canada,Maize,1992,56927,537,29387,6.25,old
5627,Canada,Maize,1992,56927,537,29387,8.05,old
5628,Canada,Maize,1992,56927,537,29387,4.41,old
5629,Canada,Maize,1992,56927,537,29387,3.69,old
5630,Canada,Maize,1992,56927,537,29387,5.79,old
5631,Canada,Maize,1992,56927,537,29387,8.77,old
5632,Canada,Potatoes,1992,118173,537,29387,6.25,old
5633,Canada,Potatoes,1992,118173,537,29387,8.05,old
5634,Canada,Potatoes,1992,118173,537,29387,4.41,old
5635,Canada,Potatoes,1992,118173,537,29387,3.69,old
5636,Canada,Potatoes,1992,118173,537,29387,5.79,old
5637,Canada,Potatoes,1992,118173,537,29387,8.77,old
5638,Canada,Soybeans,1992,23363,537,29387,6.25,old
5639,Canada,Soybeans,1992,23363,537,29387,8.05,old
5640,Canada,Soybeans,1992,23363,537,29387,4.41,old
5641,Canada,Soybeans,1992,23363,537,29387,3.69,old
5642,Canada,Soybeans,1992,23363,537,29387,5.79,old
5643,Canada,Soybeans,1992,23363,537,29387,8.77,old
5644,Canada,Wheat,1992,21603,537,29387,6.25,old
5645,Canada,Wheat,1992,21603,537,29387,8.05,old
5646,Canada,Wheat,1992,21603,537,29387,4.41,old
5647,Canada,Wheat,1992,21603,537,29387,3.69,old
5648,Canada,Wheat,1992,21603,537,29387,5.79,old
5649,Canada,Wheat,1992,21603,537,29387,8.77,old
5650,Canada,Maize,1993,64241,537,29296.5,6.48,old
5651,Canada,Maize,1993,64241,537,29296.5,8.11,old
5652,Canada,Maize,1993,64241,537,29296.5,4.52,old
5653,Canada,Maize,1993,64241,537,29296.5,3.96,old
5654,Canada,Maize,1993,64241,537,29296.5,5.87,old
5655,Canada,Maize,1993,64241,537,29296.5,7.69,old
5656,Canada,Potatoes,1993,107674,537,29296.5,6.48,old
5657,Canada,Potatoes,1993,107674,537,29296.5,8.11,old
5658,Canada,Potatoes,1993,107674,537,29296.5,4.52,old
5659,Canada,Potatoes,1993,107674,537,29296.5,3.96,old
5660,Canada,Potatoes,1993,107674,537,29296.5,5.87,old
5661,Canada,Potatoes,1993,107674,537,29296.5,7.69,old
5662,Canada,Soybeans,1993,26005,537,29296.5,6.48,old
5663,Canada,Soybeans,1993,26005,537,29296.5,8.11,old
5664,Canada,Soybeans,1993,26005,537,29296.5,4.52,old
5665,Canada,Soybeans,1993,26005,537,29296.5,3.96,old
5666,Canada,Soybeans,1993,26005,537,29296.5,5.87,old
5667,Canada,Soybeans,1993,26005,537,29296.5,7.69,old
5668,Canada,Wheat,1993,22027,537,29296.5,6.48,old
5669,Canada,Wheat,1993,22027,537,29296.5,8.11,old
5670,Canada,Wheat,1993,22027,537,29296.5,4.52,old
5671,Canada,Wheat,1993,22027,537,29296.5,3.96,old
5672,Canada,Wheat,1993,22027,537,29296.5,5.87,old
5673,Canada,Wheat,1993,22027,537,29296.5,7.69,old
5674,Canada,Maize,1994,73748,537,29206,6.52,old
5675,Canada,Maize,1994,73748,537,29206,8.11,old
5676,Canada,Maize,1994,73748,537,29206,4.72,old
5677,Canada,Maize,1994,73748,537,29206,4.06,old
5678,Canada,Maize,1994,73748,537,29206,5.95,old
5679,Canada,Maize,1994,73748,537,29206,8.27,old
5680,Canada,Potatoes,1994,112448,537,29206,6.52,old
5681,Canada,Potatoes,1994,112448,537,29206,8.11,old
5682,Canada,Potatoes,1994,112448,537,29206,4.72,old
5683,Canada,Potatoes,1994,112448,537,29206,4.06,old
5684,Canada,Potatoes,1994,112448,537,29206,5.95,old
5685,Canada,Potatoes,1994,112448,537,29206,8.27,old
5686,Canada,Soybeans,1994,27447,537,29206,6.52,old
5687,Canada,Soybeans,1994,27447,537,29206,8.11,old
5688,Canada,Soybeans,1994,27447,537,29206,4.72,old
5689,Canada,Soybeans,1994,27447,537,29206,4.06,old
5690,Canada,Soybeans,1994,27447,537,29206,5.95,old
5691,Canada,Soybeans,1994,27447,537,29206,8.27,old
5692,Canada,Wheat,1994,21275,537,29206,6.52,old
5693,Canada,Wheat,1994,21275,537,29206,8.11,old
5694,Canada,Wheat,1994,21275,537,29206,4.72,old
5695,Canada,Wheat,1994,21275,537,29206,4.06,old
5696,Canada,Wheat,1994,21275,537,29206,5.95,old
5697,Canada,Wheat,1994,21275,537,29206,8.27,old
5698,Canada,Maize,1995,72528,537,32223.4,7.19,old
5699,Canada,Maize,1995,72528,537,32223.4,8.52,old
5700,Canada,Maize,1995,72528,537,32223.4,5.47,old
5701,Canada,Maize,1995,72528,537,32223.4,4.81,old
5702,Canada,Maize,1995,72528,537,32223.4,6.38,old
5703,Canada,Maize,1995,72528,537,32223.4,8.49,old
5704,Canada,Potatoes,1995,107859,537,32223.4,7.19,old
5705,Canada,Potatoes,1995,107859,537,32223.4,8.52,old
5706,Canada,Potatoes,1995,107859,537,32223.4,5.47,old
5707,Canada,Potatoes,1995,107859,537,32223.4,4.81,old
5708,Canada,Potatoes,1995,107859,537,32223.4,6.38,old
5709,Canada,Potatoes,1995,107859,537,32223.4,8.49,old
5710,Canada,Soybeans,1995,27882,537,32223.4,7.19,old
5711,Canada,Soybeans,1995,27882,537,32223.4,8.52,old
5712,Canada,Soybeans,1995,27882,537,32223.4,5.47,old
5713,Canada,Soybeans,1995,27882,537,32223.4,4.81,old
5714,Canada,Soybeans,1995,27882,537,32223.4,6.38,old
5715,Canada,Soybeans,1995,27882,537,32223.4,8.49,old
5716,Canada,Wheat,1995,22467,537,32223.4,7.19,old
5717,Canada,Wheat,1995,22467,537,32223.4,8.52,old
5718,Canada,Wheat,1995,22467,537,32223.4,5.47,old
5719,Canada,Wheat,1995,22467,537,32223.4,4.81,old
5720,Canada,Wheat,1995,22467,537,32223.4,6.38,old
5721,Canada,Wheat,1995,22467,537,32223.4,8.49,old
5722,Canada,Maize,1996,69141,537,35240.8,6.88,old
5723,Canada,Maize,1996,69141,537,35240.8,7.85,old
5724,Canada,Maize,1996,69141,537,35240.8,5.25,old
5725,Canada,Maize,1996,69141,537,35240.8,4.66,old
5726,Canada,Maize,1996,69141,537,35240.8,5.81,old
5727,Canada,Maize,1996,69141,537,35240.8,7.16,old
5728,Canada,Potatoes,1996,112323,537,35240.8,6.88,old
5729,Canada,Potatoes,1996,112323,537,35240.8,7.85,old
5730,Canada,Potatoes,1996,112323,537,35240.8,5.25,old
5731,Canada,Potatoes,1996,112323,537,35240.8,4.66,old
5732,Canada,Potatoes,1996,112323,537,35240.8,5.81,old
5733,Canada,Potatoes,1996,112323,537,35240.8,7.16,old
5734,Canada,Soybeans,1996,25168,537,35240.8,6.88,old
5735,Canada,Soybeans,1996,25168,537,35240.8,7.85,old
5736,Canada,Soybeans,1996,25168,537,35240.8,5.25,old
5737,Canada,Soybeans,1996,25168,537,35240.8,4.66,old
5738,Canada,Soybeans,1996,25168,537,35240.8,5.81,old
5739,Canada,Soybeans,1996,25168,537,35240.8,7.16,old
5740,Canada,Wheat,1996,24304,537,35240.8,6.88,old
5741,Canada,Wheat,1996,24304,537,35240.8,7.85,old
5742,Canada,Wheat,1996,24304,537,35240.8,5.25,old
5743,Canada,Wheat,1996,24304,537,35240.8,4.66,old
5744,Canada,Wheat,1996,24304,537,35240.8,5.81,old
5745,Canada,Wheat,1996,24304,537,35240.8,7.16,old
5746,Canada,Maize,1997,68702,537,38258.2,6.72,old
5747,Canada,Maize,1997,68702,537,38258.2,8.09,old
5748,Canada,Maize,1997,68702,537,38258.2,4.54,old
5749,Canada,Maize,1997,68702,537,38258.2,3.99,old
5750,Canada,Maize,1997,68702,537,38258.2,6,old
5751,Canada,Maize,1997,68702,537,38258.2,8.23,old
5752,Canada,Potatoes,1997,111195,537,38258.2,6.72,old
5753,Canada,Potatoes,1997,111195,537,38258.2,8.09,old
5754,Canada,Potatoes,1997,111195,537,38258.2,4.54,old
5755,Canada,Potatoes,1997,111195,537,38258.2,3.99,old
5756,Canada,Potatoes,1997,111195,537,38258.2,6,old
5757,Canada,Potatoes,1997,111195,537,38258.2,8.23,old
5758,Canada,Soybeans,1997,25837,537,38258.2,6.72,old
5759,Canada,Soybeans,1997,25837,537,38258.2,8.09,old
5760,Canada,Soybeans,1997,25837,537,38258.2,4.54,old
5761,Canada,Soybeans,1997,25837,537,38258.2,3.99,old
5762,Canada,Soybeans,1997,25837,537,38258.2,6,old
5763,Canada,Soybeans,1997,25837,537,38258.2,8.23,old
5764,Canada,Wheat,1997,21285,537,38258.2,6.72,old
5765,Canada,Wheat,1997,21285,537,38258.2,8.09,old
5766,Canada,Wheat,1997,21285,537,38258.2,4.54,old
5767,Canada,Wheat,1997,21285,537,38258.2,3.99,old
5768,Canada,Wheat,1997,21285,537,38258.2,6,old
5769,Canada,Wheat,1997,21285,537,38258.2,8.23,old
5770,Canada,Maize,1998,80054,537,41275.6,9.01,old
5771,Canada,Maize,1998,80054,537,41275.6,10.6,old
5772,Canada,Maize,1998,80054,537,41275.6,7,old
5773,Canada,Maize,1998,80054,537,41275.6,6.68,old
5774,Canada,Maize,1998,80054,537,41275.6,8.54,old
5775,Canada,Maize,1998,80054,537,41275.6,8.72,old
5776,Canada,Potatoes,1998,112271,537,41275.6,9.01,old
5777,Canada,Potatoes,1998,112271,537,41275.6,10.6,old
5778,Canada,Potatoes,1998,112271,537,41275.6,7,old
5779,Canada,Potatoes,1998,112271,537,41275.6,6.68,old
5780,Canada,Potatoes,1998,112271,537,41275.6,8.54,old
5781,Canada,Potatoes,1998,112271,537,41275.6,8.72,old
5782,Canada,Soybeans,1998,27922,537,41275.6,9.01,old
5783,Canada,Soybeans,1998,27922,537,41275.6,10.6,old
5784,Canada,Soybeans,1998,27922,537,41275.6,7,old
5785,Canada,Soybeans,1998,27922,537,41275.6,6.68,old
5786,Canada,Soybeans,1998,27922,537,41275.6,8.54,old
5787,Canada,Soybeans,1998,27922,537,41275.6,8.72,old
5788,Canada,Wheat,1998,22550,537,41275.6,9.01,old
5789,Canada,Wheat,1998,22550,537,41275.6,10.6,old
5790,Canada,Wheat,1998,22550,537,41275.6,7,old
5791,Canada,Wheat,1998,22550,537,41275.6,6.68,old
5792,Canada,Wheat,1998,22550,537,41275.6,8.54,old
5793,Canada,Wheat,1998,22550,537,41275.6,8.72,old
5794,Canada,Maize,1999,79747,537,44293,8.29,old
5795,Canada,Maize,1999,79747,537,44293,9.53,old
5796,Canada,Maize,1999,79747,537,44293,6.71,old
5797,Canada,Maize,1999,79747,537,44293,6.02,old
5798,Canada,Maize,1999,79747,537,44293,7.75,old
5799,Canada,Maize,1999,79747,537,44293,7.69,old
5800,Canada,Potatoes,1999,110517,537,44293,8.29,old
5801,Canada,Potatoes,1999,110517,537,44293,9.53,old
5802,Canada,Potatoes,1999,110517,537,44293,6.71,old
5803,Canada,Potatoes,1999,110517,537,44293,6.02,old
5804,Canada,Potatoes,1999,110517,537,44293,7.75,old
5805,Canada,Potatoes,1999,110517,537,44293,7.69,old
5806,Canada,Soybeans,1999,27698,537,44293,8.29,old
5807,Canada,Soybeans,1999,27698,537,44293,9.53,old
5808,Canada,Soybeans,1999,27698,537,44293,6.71,old
5809,Canada,Soybeans,1999,27698,537,44293,6.02,old
5810,Canada,Soybeans,1999,27698,537,44293,7.75,old
5811,Canada,Soybeans,1999,27698,537,44293,7.69,old
5812,Canada,Wheat,1999,25971,537,44293,8.29,old
5813,Canada,Wheat,1999,25971,537,44293,9.53,old
5814,Canada,Wheat,1999,25971,537,44293,6.71,old
5815,Canada,Wheat,1999,25971,537,44293,6.02,old
5816,Canada,Wheat,1999,25971,537,44293,7.75,old
5817,Canada,Wheat,1999,25971,537,44293,7.69,old
5818,Canada,Maize,2000,62844,537,39667,6.93,old
5819,Canada,Maize,2000,62844,537,39667,8.67,old
5820,Canada,Maize,2000,62844,537,39667,5.14,old
5821,Canada,Maize,2000,62844,537,39667,4.61,old
5822,Canada,Maize,2000,62844,537,39667,6.67,old
5823,Canada,Maize,2000,62844,537,39667,7.63,old
5824,Canada,Potatoes,2000,116314,537,39667,6.93,old
5825,Canada,Potatoes,2000,116314,537,39667,8.67,old
5826,Canada,Potatoes,2000,116314,537,39667,5.14,old
5827,Canada,Potatoes,2000,116314,537,39667,4.61,old
5828,Canada,Potatoes,2000,116314,537,39667,6.67,old
5829,Canada,Potatoes,2000,116314,537,39667,7.63,old
5830,Canada,Soybeans,2000,25483,537,39667,6.93,old
5831,Canada,Soybeans,2000,25483,537,39667,8.67,old
5832,Canada,Soybeans,2000,25483,537,39667,5.14,old
5833,Canada,Soybeans,2000,25483,537,39667,4.61,old
5834,Canada,Soybeans,2000,25483,537,39667,6.67,old
5835,Canada,Soybeans,2000,25483,537,39667,7.63,old
5836,Canada,Wheat,2000,24446,537,39667,6.93,old
5837,Canada,Wheat,2000,24446,537,39667,8.67,old
5838,Canada,Wheat,2000,24446,537,39667,5.14,old
5839,Canada,Wheat,2000,24446,537,39667,4.61,old
5840,Canada,Wheat,2000,24446,537,39667,6.67,old
5841,Canada,Wheat,2000,24446,537,39667,7.63,old
5842,Canada,Maize,2001,66187,537,38456,8.47,medium
5843,Canada,Maize,2001,66187,537,38456,9.63,medium
5844,Canada,Maize,2001,66187,537,38456,6.46,medium
