,Index,Area,Item,Year,yield_value,avg_rainfall,pest_tonnes,avg_temp,year_range
2206,2330,Bangladesh,Sweet potatoes,2010,98688.0,2666,13283.72,26.65,medium
2207,2332,Bangladesh,Wheat,2010,23959.0,2666,13283.72,26.65,medium
2208,2334,Bangladesh,Maize,2011,61512.0,2666,14798.28,25.8,new
2209,2336,Bangladesh,Potatoes,2011,180931.0,2666,14798.28,25.8,new
2210,2338,Bangladesh,"Rice, paddy",2011,43917.0,2666,14798.28,25.8,new
2211,2340,Bangladesh,Sorghum,2011,14667.0,2666,14798.28,25.8,new
2212,2342,Bangladesh,Soybeans,2011,15898.0,2666,14798.28,25.8,new
2213,2344,Bangladesh,Sweet potatoes,2011,97962.0,2666,14798.28,25.8,new
2214,2346,Bangladesh,Wheat,2011,26012.0,2666,14798.28,25.8,new
2215,2348,Bangladesh,Maize,2012,65838.0,2666,13289.18,26.28,new
2216,2350,Bangladesh,Potatoes,2012,190627.0,2666,13289.18,26.28,new
2217,2352,Bangladesh,"Rice, paddy",2012,44206.0,2666,13289.18,26.28,new
2218,2354,Bangladesh,Sorghum,2012,13452.0,2666,13289.18,26.28,new
2219,2356,Bangladesh,Soybeans,2012,15814.0,2666,13289.18,26.28,new
2220,2358,Bangladesh,Sweet potatoes,2012,102939.0,2666,13289.18,26.28,new
2221,2360,Bangladesh,Wheat,2012,27789.0,2666,13289.18,26.28,new
2222,2362,Bangladesh,Maize,2013,65953.0,2666,15330.16,26.59,new
2223,2364,Bangladesh,Potatoes,2013,193790.0,2666,15330.16,26.59,new
2224,2366,Bangladesh,"Rice, paddy",2013,45317.0,2666,15330.16,26.59,new
2225,2368,Bangladesh,Sorghum,2013,11343.0,2666,15330.16,26.59,new
2226,2370,Bangladesh,Soybeans,2013,14729.0,2666,15330.16,26.59,new
2227,2372,Bangladesh,Sweet potatoes,2013,97019.0,2666,15330.16,26.59,new
2228,2374,Bangladesh,Wheat,2013,30138.0,2666,15330.16,26.59,new
2229,2376,Belarus,Maize,1992,30000.0,618,8306.31,6.74,old
2230,2377,Belarus,Potatoes,1992,115326.0,618,8306.31,6.74,old
2231,2378,Belarus,Wheat,1992,27983.0,618,8306.31,6.74,old
2232,2379,Belarus,Maize,1993,12000.0,618,8306.31,5.61,old
2233,2380,Belarus,Potatoes,1993,155463.0,618,8306.31,5.61,old
2234,2381,Belarus,Wheat,1993,26826.0,618,8306.31,5.61,old
2235,2382,Belarus,Maize,1994,5000.0,618,8306.31,6.26,old
2236,2383,Belarus,Potatoes,1994,118235.0,618,8306.31,6.26,old
2237,2384,Belarus,Wheat,1994,22802.0,618,8306.31,6.26,old
2238,2385,Belarus,Maize,1995,24545.0,618,8306.31,6.68,old
2239,2386,Belarus,Potatoes,1995,131092.0,618,8306.31,6.68,old
2240,2387,Belarus,Wheat,1995,24791.0,618,8306.31,6.68,old
2241,2388,Belarus,Maize,1996,23000.0,618,8306.31,5.32,old
2242,2389,Belarus,Potatoes,1996,151328.0,618,8306.31,5.32,old
2243,2390,Belarus,Wheat,1996,21989.0,618,8306.31,5.32,old
2244,2391,Belarus,Maize,1997,20333.0,618,8306.31,5.98,old
2245,2392,Belarus,Potatoes,1997,99173.0,618,8306.31,5.98,old
2246,2393,Belarus,Wheat,1997,25132.0,618,8306.31,5.98,old
2247,2394,Belarus,Maize,1998,26522.0,618,8306.31,6.11,old
2248,2395,Belarus,Potatoes,1998,108971.0,618,8306.31,6.11,old
2249,2396,Belarus,Wheat,1998,21347.0,618,8306.31,6.11,old
2250,2397,Belarus,Maize,1999,26053.0,618,8306.31,7.38,old
2251,2398,Belarus,Potatoes,1999,113330.0,618,8306.31,7.38,old
2252,2399,Belarus,Wheat,1999,17322.0,618,8306.31,7.38,old
2253,2400,Belarus,Maize,2000,23077.0,618,8306.31,7.52,old
2254,2401,Belarus,Potatoes,2000,131888.0,618,8306.31,7.52,old
2255,2402,Belarus,Wheat,2000,21367.0,618,8306.31,7.52,old
2256,2403,Belarus,Maize,2001,25917.0,618,8306.31,6.71,medium
2257,2404,Belarus,Potatoes,2001,122132.0,618,8306.31,6.71,medium
2258,2405,Belarus,Wheat,2001,21255.0,618,8306.31,6.71,medium
2259,2406,Belarus,Maize,2002,32889.0,618,8306.31,7.34,medium
2260,2407,Belarus,Potatoes,2002,134922.0,618,8306.31,7.34,medium
2261,2408,Belarus,Wheat,2002,26919.0,618,8306.31,7.34,medium
2262,2409,Belarus,Maize,2004,35297.0,618,8306.31,6.49,medium
2263,2410,Belarus,Potatoes,2004,195459.0,618,8306.31,6.49,medium
2264,2411,Belarus,Wheat,2004,33040.0,618,8306.31,6.49,medium
2265,2412,Belarus,Maize,2005,39965.0,618,8306.31,6.53,medium
2266,2413,Belarus,Potatoes,2005,177299.0,618,8306.31,6.53,medium
2267,2414,Belarus,Wheat,2005,32812.0,618,8306.31,6.53,medium
2268,2415,Belarus,Maize,2006,39390.0,618,8306.31,6.6,medium
2269,2416,Belarus,Potatoes,2006,191956.0,618,8306.31,6.6,medium
2270,2417,Belarus,Wheat,2006,28191.0,618,8306.31,6.6,medium
2271,2418,Belarus,Maize,2007,50653.0,618,8306.31,7.51,medium
2272,2419,Belarus,Potatoes,2007,211948.0,618,8306.31,7.51,medium
2273,2420,Belarus,Wheat,2007,32771.0,618,8306.31,7.51,medium
2274,2421,Belarus,Maize,2008,43890.0,618,8306.31,7.75,medium
2275,2422,Belarus,Potatoes,2008,220735.0,618,8306.31,7.75,medium
2276,2423,Belarus,Wheat,2008,39752.0,618,8306.31,7.75,medium
2277,2424,Belarus,Maize,2009,46818.0,618,8306.31,6.75,medium
2278,2425,Belarus,Potatoes,2009,186040.0,618,8306.31,6.75,medium
2279,2426,Belarus,Wheat,2009,35428.0,618,8306.31,6.75,medium
2280,2427,Belarus,Maize,2010,49306.0,618,8306.31,6.71,medium
2281,2428,Belarus,Potatoes,2010,213518.0,618,8306.31,6.71,medium
2282,2429,Belarus,Wheat,2010,28851.0,618,8306.31,6.71,medium
2283,2430,Belarus,Maize,2011,65950.0,618,8306.31,7.29,new
2284,2431,Belarus,Potatoes,2011,209564.0,618,8306.31,7.29,new
2285,2432,Belarus,Wheat,2011,33088.0,618,8306.31,7.29,new
2286,2433,Belarus,Maize,2012,50407.0,618,9578.67,6.33,new
2287,2434,Belarus,Potatoes,2012,208131.0,618,9578.67,6.33,new
2288,2435,Belarus,Wheat,2012,35822.0,618,9578.67,6.33,new
2289,2436,Belarus,Maize,2013,55656.0,618,9163.51,7.83,new
2290,2437,Belarus,Potatoes,2013,193536.0,618,9163.51,7.83,new
2291,2438,Belarus,Wheat,2013,30610.0,618,9163.51,7.83,new
2292,2439,Belgium,Maize,2000,111006.0,847,9560.49,11.37,old
2293,2440,Belgium,Potatoes,2000,39530.0,847,9560.49,11.37,old
2294,2441,Belgium,Wheat,2000,79198.0,847,9560.49,11.37,old
2295,2442,Belgium,Maize,2001,113522.0,847,8529.07,10.94,medium
2296,2443,Belgium,Potatoes,2001,39530.0,847,8529.07,10.94,medium
2297,2444,Belgium,Wheat,2001,80475.0,847,8529.07,10.94,medium
2298,2445,Belgium,Maize,2002,111962.0,847,9204.0,11.44,medium
2299,2446,Belgium,Potatoes,2002,39530.0,847,9204.0,11.44,medium
2300,2447,Belgium,Wheat,2002,82757.0,847,9204.0,11.44,medium
2301,2448,Belgium,Maize,2004,122246.0,847,9186.0,10.94,medium
2302,2449,Belgium,Potatoes,2004,39530.0,847,9186.0,10.94,medium
2303,2450,Belgium,Wheat,2004,89806.0,847,9186.0,10.94,medium
2304,2451,Belgium,Maize,2005,116872.0,847,9776.0,11.16,medium
2305,2452,Belgium,Potatoes,2005,39530.0,847,9776.0,11.16,medium
2306,2453,Belgium,Wheat,2005,82733.0,847,9776.0,11.16,medium
2307,2454,Belgium,Maize,2006,101929.0,847,8244.02,11.48,medium
2308,2455,Belgium,Potatoes,2006,39530.0,847,8244.02,11.48,medium
2309,2456,Belgium,Wheat,2006,82549.0,847,8244.02,11.48,medium
2310,2457,Belgium,Maize,2007,131278.0,847,6712.05,11.52,medium
2311,2458,Belgium,Potatoes,2007,39530.0,847,6712.05,11.52,medium
2312,2459,Belgium,Wheat,2007,78908.0,847,6712.05,11.52,medium
2313,2460,Belgium,Maize,2008,119258.0,847,6516.47,10.9,medium
2314,2461,Belgium,Potatoes,2008,39530.0,847,6516.47,10.9,medium
2315,2462,Belgium,Wheat,2008,87585.0,847,6516.47,10.9,medium
2316,2463,Belgium,Maize,2009,121174.0,847,5496.04,11.0,medium
2317,2464,Belgium,Potatoes,2009,39530.0,847,5496.04,11.0,medium
2318,2465,Belgium,Wheat,2009,94652.0,847,5496.04,11.0,medium
2319,2466,Belgium,Maize,2010,119283.0,847,4644.53,9.74,medium
2320,2467,Belgium,Potatoes,2010,39530.0,847,4644.53,9.74,medium
2321,2468,Belgium,Wheat,2010,88272.0,847,4644.53,9.74,medium
2322,2469,Belgium,Maize,2011,119360.0,847,5740.44,11.69,new
2323,2470,Belgium,Potatoes,2011,39530.0,847,5740.44,11.69,new
2324,2471,Belgium,Wheat,2011,84046.0,847,5740.44,11.69,new
2325,2472,Belgium,Maize,2012,102438.0,847,6139.3,10.68,new
2326,2473,Belgium,Potatoes,2012,39530.0,847,6139.3,10.68,new
2327,2474,Belgium,Wheat,2012,84522.0,847,6139.3,10.68,new
2328,2475,Belgium,Maize,2013,111500.0,847,5905.6,10.36,new
2329,2476,Belgium,Potatoes,2013,39530.0,847,5905.6,10.36,new
2330,2477,Belgium,Wheat,2013,89349.0,847,5905.6,10.36,new
2331,2478,Botswana,Maize,1990,2899.0,416,17.0,19.54,old
2332,2479,Botswana,Sorghum,1990,2500.0,416,17.0,19.54,old
2333,2480,Botswana,Wheat,1990,26178.0,416,17.0,19.54,old
2334,2481,Botswana,Maize,1991,3962.0,416,19.0,19.29,old
2335,2482,Botswana,Sorghum,1991,3663.0,416,19.0,19.29,old
2336,2483,Botswana,Wheat,1991,22464.0,416,19.0,19.29,old
2337,2484,Botswana,Maize,1992,1899.0,416,17.0,20.59,old
2338,2485,Botswana,Sorghum,1992,2909.0,416,17.0,20.59,old
2339,2486,Botswana,Wheat,1992,21653.0,416,17.0,20.59,old
2340,2487,Botswana,Maize,1993,1353.0,416,17.0,19.97,old
2341,2488,Botswana,Sorghum,1993,5236.0,416,17.0,19.97,old
2342,2489,Botswana,Wheat,1993,20843.0,416,17.0,19.97,old
2343,2490,Botswana,Maize,1994,1698.0,416,17.0,19.26,old
2344,2491,Botswana,Sorghum,1994,2182.0,416,17.0,19.26,old
2345,2492,Botswana,Wheat,1994,20032.0,416,17.0,19.26,old
2346,2493,Botswana,Maize,1995,9477.0,416,17.0,19.96,old
2347,2494,Botswana,Sorghum,1995,3597.0,416,17.0,19.96,old
2348,2495,Botswana,Wheat,1995,19222.0,416,17.0,19.96,old
2349,2496,Botswana,Maize,1996,2463.0,416,17.0,19.1,old
2350,2497,Botswana,Sorghum,1996,3592.0,416,17.0,19.1,old
2351,2498,Botswana,Wheat,1996,19009.0,416,17.0,19.1,old
2352,2499,Botswana,Maize,1997,2867.0,416,17.0,19.26,old
2353,2500,Botswana,Sorghum,1997,2455.0,416,17.0,19.26,old
2354,2501,Botswana,Wheat,1997,17235.0,416,17.0,19.26,old
2355,2502,Botswana,Maize,1998,910.0,416,17.0,20.05,old
2356,2503,Botswana,Sorghum,1998,3364.0,416,17.0,20.05,old
2357,2504,Botswana,Wheat,1998,16667.0,416,17.0,20.05,old
2358,2505,Botswana,Maize,1999,1111.0,416,17.0,20.24,old
2359,2506,Botswana,Sorghum,1999,2669.0,416,17.0,20.24,old
2360,2507,Botswana,Wheat,1999,16337.0,416,17.0,20.24,old
2361,2508,Botswana,Maize,2000,1123.0,416,17.0,18.97,old
2362,2509,Botswana,Sorghum,2000,1573.0,416,17.0,18.97,old
2363,2510,Botswana,Wheat,2000,15878.0,416,17.0,18.97,old
2364,2511,Botswana,Maize,2001,1992.0,416,17.0,19.36,medium
2365,2512,Botswana,Sorghum,2001,11538.0,416,17.0,19.36,medium
2366,2513,Botswana,Wheat,2001,15714.0,416,17.0,19.36,medium
2367,2514,Botswana,Maize,2002,2947.0,416,17.0,19.89,medium
2368,2515,Botswana,Sorghum,2002,4218.0,416,17.0,19.89,medium
2369,2516,Botswana,Wheat,2002,14563.0,416,17.0,19.89,medium
2370,2517,Botswana,Maize,2004,1743.0,416,17.0,19.41,medium
2371,2518,Botswana,Sorghum,2004,3343.0,416,17.0,19.41,medium
2372,2519,Botswana,Wheat,2004,12692.0,416,17.0,19.41,medium
2373,2520,Botswana,Maize,2005,2297.0,416,17.0,20.42,medium
2374,2521,Botswana,Sorghum,2005,18316.0,416,17.0,20.42,medium
2375,2522,Botswana,Wheat,2005,11614.0,416,17.0,20.42,medium
2376,2523,Botswana,Maize,2006,2511.0,416,17.0,18.97,medium
2377,2524,Botswana,Sorghum,2006,5024.0,416,17.0,18.97,medium
2378,2525,Botswana,Wheat,2006,10452.0,416,17.0,18.97,medium
2379,2526,Botswana,Maize,2007,1219.0,416,17.0,19.71,medium
2380,2527,Botswana,Sorghum,2007,9979.0,416,17.0,19.71,medium
2381,2528,Botswana,Wheat,2007,9000.0,416,17.0,19.71,medium
2382,2529,Botswana,Maize,2008,1844.0,416,17.0,19.63,medium
2383,2530,Botswana,Sorghum,2008,5507.0,416,17.0,19.63,medium
2384,2531,Botswana,Wheat,2008,8000.0,416,17.0,19.63,medium
2385,2532,Botswana,Maize,2009,2429.0,416,17.0,19.25,medium
2386,2533,Botswana,Sorghum,2009,5042.0,416,17.0,19.25,medium
2387,2534,Botswana,Maize,2010,1617.0,416,17.0,19.98,medium
2388,2535,Botswana,Sorghum,2010,5701.0,416,17.0,19.98,medium
2389,2536,Botswana,Maize,2011,3473.0,416,17.0,19.19,new
2390,2537,Botswana,Sorghum,2011,6690.0,416,17.0,19.19,new
2391,2538,Botswana,Maize,2012,1370.0,416,17.0,19.83,new
2392,2539,Botswana,Sorghum,2012,6779.0,416,17.0,19.83,new
2393,2540,Botswana,Maize,2013,849.0,416,17.0,18.69,new
2394,2541,Botswana,Sorghum,2013,3168.0,416,17.0,18.69,new
2395,2542,Brazil,Cassava,1990,125529.0,1761,49695.0,21.88,old
2396,2543,Brazil,Cassava,1990,125529.0,1761,49695.0,20.29,old
2397,2544,Brazil,Cassava,1990,125529.0,1761,49695.0,17.77,old
2398,2546,Brazil,Cassava,1990,125529.0,1761,49695.0,27.65,old
2399,2548,Brazil,Cassava,1990,125529.0,1761,49695.0,27.07,old
2400,2549,Brazil,Cassava,1990,125529.0,1761,49695.0,18.47,old
2401,2550,Brazil,Cassava,1990,125529.0,1761,49695.0,25.76,old
2402,2551,Brazil,Cassava,1990,125529.0,1761,49695.0,24.64,old
2403,2552,Brazil,Cassava,1990,125529.0,1761,49695.0,25.29,old
2404,2553,Brazil,Maize,1990,18735.0,1761,49695.0,21.88,old
2405,2554,Brazil,Maize,1990,18735.0,1761,49695.0,20.29,old
2406,2555,Brazil,Maize,1990,18735.0,1761,49695.0,17.77,old
2407,2557,Brazil,Maize,1990,18735.0,1761,49695.0,27.65,old
2408,2559,Brazil,Maize,1990,18735.0,1761,49695.0,27.07,old
2409,2560,Brazil,Maize,1990,18735.0,1761,49695.0,18.47,old
2410,2561,Brazil,Maize,1990,18735.0,1761,49695.0,25.76,old
2411,2562,Brazil,Maize,1990,18735.0,1761,49695.0,24.64,old
2412,2563,Brazil,Maize,1990,18735.0,1761,49695.0,25.29,old
2413,2564,Brazil,Potatoes,1990,141084.0,1761,49695.0,21.88,old
2414,2565,Brazil,Potatoes,1990,141084.0,1761,49695.0,20.29,old
2415,2566,Brazil,Potatoes,1990,141084.0,1761,49695.0,17.77,old
2416,2568,Brazil,Potatoes,1990,141084.0,1761,49695.0,27.65,old
2417,2570,Brazil,Potatoes,1990,141084.0,1761,49695.0,27.07,old
2418,2571,Brazil,Potatoes,1990,141084.0,1761,49695.0,18.47,old
2419,2572,Brazil,Potatoes,1990,141084.0,1761,49695.0,25.76,old
2420,2573,Brazil,Potatoes,1990,141084.0,1761,49695.0,24.64,old
2421,2574,Brazil,Potatoes,1990,141084.0,1761,49695.0,25.29,old
2422,2575,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,21.88,old
2423,2576,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,20.29,old
2424,2577,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,17.77,old
2425,2579,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,27.65,old
2426,2581,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,27.07,old
2427,2582,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,18.47,old
2428,2583,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,25.76,old
2429,2584,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,24.64,old
2430,2585,Brazil,"Rice, paddy",1990,18803.0,1761,49695.0,25.29,old
2431,2586,Brazil,Sorghum,1990,17150.0,1761,49695.0,21.88,old
2432,2587,Brazil,Sorghum,1990,17150.0,1761,49695.0,20.29,old
2433,2588,Brazil,Sorghum,1990,17150.0,1761,49695.0,17.77,old
2434,2590,Brazil,Sorghum,1990,17150.0,1761,49695.0,27.65,old
2435,2592,Brazil,Sorghum,1990,17150.0,1761,49695.0,27.07,old
2436,2593,Brazil,Sorghum,1990,17150.0,1761,49695.0,18.47,old
2437,2594,Brazil,Sorghum,1990,17150.0,1761,49695.0,25.76,old
2438,2595,Brazil,Sorghum,1990,17150.0,1761,49695.0,24.64,old
2439,2596,Brazil,Sorghum,1990,17150.0,1761,49695.0,25.29,old
2440,2597,Brazil,Soybeans,1990,17322.0,1761,49695.0,21.88,old
2441,2598,Brazil,Soybeans,1990,17322.0,1761,49695.0,20.29,old
2442,2599,Brazil,Soybeans,1990,17322.0,1761,49695.0,17.77,old
2443,2601,Brazil,Soybeans,1990,17322.0,1761,49695.0,27.65,old
2444,2603,Brazil,Soybeans,1990,17322.0,1761,49695.0,27.07,old
2445,2604,Brazil,Soybeans,1990,17322.0,1761,49695.0,18.47,old
2446,2605,Brazil,Soybeans,1990,17322.0,1761,49695.0,25.76,old
2447,2606,Brazil,Soybeans,1990,17322.0,1761,49695.0,24.64,old
2448,2607,Brazil,Soybeans,1990,17322.0,1761,49695.0,25.29,old
2449,2608,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,21.88,old
2450,2609,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,20.29,old
2451,2610,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,17.77,old
2452,2612,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,27.65,old
2453,2614,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,27.07,old
2454,2615,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,18.47,old
2455,2616,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,25.76,old
2456,2617,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,24.64,old
2457,2618,Brazil,Sweet potatoes,1990,101661.0,1761,49695.0,25.29,old
2458,2619,Brazil,Wheat,1990,11540.0,1761,49695.0,21.88,old
2459,2620,Brazil,Wheat,1990,11540.0,1761,49695.0,20.29,old
2460,2621,Brazil,Wheat,1990,11540.0,1761,49695.0,17.77,old
2461,2623,Brazil,Wheat,1990,11540.0,1761,49695.0,27.65,old
2462,2625,Brazil,Wheat,1990,11540.0,1761,49695.0,27.07,old
2463,2626,Brazil,Wheat,1990,11540.0,1761,49695.0,18.47,old
2464,2627,Brazil,Wheat,1990,11540.0,1761,49695.0,25.76,old
2465,2628,Brazil,Wheat,1990,11540.0,1761,49695.0,24.64,old
2466,2629,Brazil,Wheat,1990,11540.0,1761,49695.0,25.29,old
2467,2630,Brazil,Yams,1990,91489.0,1761,49695.0,21.88,old
2468,2631,Brazil,Yams,1990,91489.0,1761,49695.0,20.29,old
2469,2632,Brazil,Yams,1990,91489.0,1761,49695.0,17.77,old
2470,2634,Brazil,Yams,1990,91489.0,1761,49695.0,27.65,old
2471,2636,Brazil,Yams,1990,91489.0,1761,49695.0,27.07,old
2472,2637,Brazil,Yams,1990,91489.0,1761,49695.0,18.47,old
2473,2638,Brazil,Yams,1990,91489.0,1761,49695.0,25.76,old
2474,2639,Brazil,Yams,1990,91489.0,1761,49695.0,24.64,old
2475,2640,Brazil,Yams,1990,91489.0,1761,49695.0,25.29,old
2476,2641,Brazil,Cassava,1991,126164.0,1761,58349.44,21.43,old
2477,2642,Brazil,Cassava,1991,126164.0,1761,58349.44,20.13,old
2478,2643,Brazil,Cassava,1991,126164.0,1761,58349.44,17.95,old
2479,2645,Brazil,Cassava,1991,126164.0,1761,58349.44,27.34,old
2480,2647,Brazil,Cassava,1991,126164.0,1761,58349.44,27.21,old
2481,2648,Brazil,Cassava,1991,126164.0,1761,58349.44,19.11,old
2482,2649,Brazil,Cassava,1991,126164.0,1761,58349.44,25.57,old
2483,2650,Brazil,Cassava,1991,126164.0,1761,58349.44,24.25,old
2484,2651,Brazil,Cassava,1991,126164.0,1761,58349.44,25.06,old
2485,2652,Brazil,Maize,1991,18084.0,1761,58349.44,21.43,old
2486,2653,Brazil,Maize,1991,18084.0,1761,58349.44,20.13,old
2487,2654,Brazil,Maize,1991,18084.0,1761,58349.44,17.95,old
2488,2656,Brazil,Maize,1991,18084.0,1761,58349.44,27.34,old
2489,2658,Brazil,Maize,1991,18084.0,1761,58349.44,27.21,old
2490,2659,Brazil,Maize,1991,18084.0,1761,58349.44,19.11,old
2491,2660,Brazil,Maize,1991,18084.0,1761,58349.44,25.57,old
2492,2661,Brazil,Maize,1991,18084.0,1761,58349.44,24.25,old
2493,2662,Brazil,Maize,1991,18084.0,1761,58349.44,25.06,old
2494,2663,Brazil,Potatoes,1991,140264.0,1761,58349.44,21.43,old
2495,2664,Brazil,Potatoes,1991,140264.0,1761,58349.44,20.13,old
2496,2665,Brazil,Potatoes,1991,140264.0,1761,58349.44,17.95,old
2497,2667,Brazil,Potatoes,1991,140264.0,1761,58349.44,27.34,old
2498,2669,Brazil,Potatoes,1991,140264.0,1761,58349.44,27.21,old
2499,2670,Brazil,Potatoes,1991,140264.0,1761,58349.44,19.11,old
2500,2671,Brazil,Potatoes,1991,140264.0,1761,58349.44,25.57,old
2501,2672,Brazil,Potatoes,1991,140264.0,1761,58349.44,24.25,old
2502,2673,Brazil,Potatoes,1991,140264.0,1761,58349.44,25.06,old
2503,2674,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,21.43,old
2504,2675,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,20.13,old
2505,2676,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,17.95,old
2506,2678,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,27.34,old
2507,2680,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,27.21,old
2508,2681,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,19.11,old
2509,2682,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,25.57,old
2510,2683,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,24.25,old
2511,2684,Brazil,"Rice, paddy",1991,23020.0,1761,58349.44,25.06,old
2512,2685,Brazil,Sorghum,1991,14834.0,1761,58349.44,21.43,old
2513,2686,Brazil,Sorghum,1991,14834.0,1761,58349.44,20.13,old
2514,2687,Brazil,Sorghum,1991,14834.0,1761,58349.44,17.95,old
2515,2689,Brazil,Sorghum,1991,14834.0,1761,58349.44,27.34,old
2516,2691,Brazil,Sorghum,1991,14834.0,1761,58349.44,27.21,old
2517,2692,Brazil,Sorghum,1991,14834.0,1761,58349.44,19.11,old
2518,2693,Brazil,Sorghum,1991,14834.0,1761,58349.44,25.57,old
2519,2694,Brazil,Sorghum,1991,14834.0,1761,58349.44,24.25,old
2520,2695,Brazil,Sorghum,1991,14834.0,1761,58349.44,25.06,old
2521,2696,Brazil,Soybeans,1991,15533.0,1761,58349.44,21.43,old
2522,2697,Brazil,Soybeans,1991,15533.0,1761,58349.44,20.13,old
2523,2698,Brazil,Soybeans,1991,15533.0,1761,58349.44,17.95,old
2524,2700,Brazil,Soybeans,1991,15533.0,1761,58349.44,27.34,old
2525,2702,Brazil,Soybeans,1991,15533.0,1761,58349.44,27.21,old
2526,2703,Brazil,Soybeans,1991,15533.0,1761,58349.44,19.11,old
2527,2704,Brazil,Soybeans,1991,15533.0,1761,58349.44,25.57,old
2528,2705,Brazil,Soybeans,1991,15533.0,1761,58349.44,24.25,old
2529,2706,Brazil,Soybeans,1991,15533.0,1761,58349.44,25.06,old
2530,2707,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,21.43,old
2531,2708,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,20.13,old
2532,2709,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,17.95,old
2533,2711,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,27.34,old
2534,2713,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,27.21,old
2535,2714,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,19.11,old
2536,2715,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,25.57,old
2537,2716,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,24.25,old
2538,2717,Brazil,Sweet potatoes,1991,101504.0,1761,58349.44,25.06,old
2539,2718,Brazil,Wheat,1991,14232.0,1761,58349.44,21.43,old
2540,2719,Brazil,Wheat,1991,14232.0,1761,58349.44,20.13,old
2541,2720,Brazil,Wheat,1991,14232.0,1761,58349.44,17.95,old
2542,2722,Brazil,Wheat,1991,14232.0,1761,58349.44,27.34,old
2543,2724,Brazil,Wheat,1991,14232.0,1761,58349.44,27.21,old
2544,2725,Brazil,Wheat,1991,14232.0,1761,58349.44,19.11,old
2545,2726,Brazil,Wheat,1991,14232.0,1761,58349.44,25.57,old
2546,2727,Brazil,Wheat,1991,14232.0,1761,58349.44,24.25,old
2547,2728,Brazil,Wheat,1991,14232.0,1761,58349.44,25.06,old
2548,2729,Brazil,Yams,1991,91353.0,1761,58349.44,21.43,old
2549,2730,Brazil,Yams,1991,91353.0,1761,58349.44,20.13,old
2550,2731,Brazil,Yams,1991,91353.0,1761,58349.44,17.95,old
2551,2733,Brazil,Yams,1991,91353.0,1761,58349.44,27.34,old
2552,2735,Brazil,Yams,1991,91353.0,1761,58349.44,27.21,old
2553,2736,Brazil,Yams,1991,91353.0,1761,58349.44,19.11,old
2554,2737,Brazil,Yams,1991,91353.0,1761,58349.44,25.57,old
2555,2738,Brazil,Yams,1991,91353.0,1761,58349.44,24.25,old
2556,2739,Brazil,Yams,1991,91353.0,1761,58349.44,25.06,old
2557,2740,Brazil,Cassava,1992,120019.0,1761,67003.89,21.35,old
2558,2741,Brazil,Cassava,1992,120019.0,1761,67003.89,20.21,old
2559,2742,Brazil,Cassava,1992,120019.0,1761,67003.89,17.8,old
2560,2744,Brazil,Cassava,1992,120019.0,1761,67003.89,27.58,old
2561,2746,Brazil,Cassava,1992,120019.0,1761,67003.89,27.42,old
2562,2747,Brazil,Cassava,1992,120019.0,1761,67003.89,18.72,old
2563,2748,Brazil,Cassava,1992,120019.0,1761,67003.89,25.61,old
2564,2749,Brazil,Cassava,1992,120019.0,1761,67003.89,24.24,old
2565,2750,Brazil,Cassava,1992,120019.0,1761,67003.89,24.97,old
2566,2751,Brazil,Maize,1992,22828.0,1761,67003.89,21.35,old
2567,2752,Brazil,Maize,1992,22828.0,1761,67003.89,20.21,old
2568,2753,Brazil,Maize,1992,22828.0,1761,67003.89,17.8,old
2569,2755,Brazil,Maize,1992,22828.0,1761,67003.89,27.58,old
2570,2757,Brazil,Maize,1992,22828.0,1761,67003.89,27.42,old
